,sq_mt_built,n_rooms,n_bathrooms,buy_price,is_renewal_needed,is_new_development,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_parking,latitud,longitude
8474,160,4,2,620000,1,0,1,0,0,1,0,0,40.468893,-3.6869267
8477,160,3,3,960000,0,0,1,0,0,1,0,1,40.4888411,-3.3620986
8479,146,5,2,340000,1,0,1,0,0,0,0,0,40.4423953,-3.6724417
8480,100,4,2,465000,0,0,0,0,0,0,0,0,40.457626,-3.6766668
8481,33,0,1,180000,0,0,1,0,0,0,0,0,40.4468917,-3.676379
8482,77,2,1,420000,0,0,1,0,0,0,0,0,40.4417334,-3.6782164
8483,73,3,2,350000,0,0,1,0,0,0,0,0,40.4419286,-3.671815
8484,92,3,1,365000,1,0,0,0,0,0,0,0,40.4226491,-3.6803686
8486,110,3,2,520000,0,0,1,0,0,1,0,1,40.4459998,-3.6650899
8487,110,3,2,520000,0,0,1,0,0,1,0,1,40.4510999,-3.6652739
8489,100,1,2,399000,0,0,1,0,0,1,0,0,40.4455781,-3.6709414
8491,76,2,1,499000,0,0,1,0,1,0,0,0,40.4664636,-3.67923
8492,94,2,2,449900,0,0,1,0,0,0,0,0,40.3106902,-3.453180674342109
8493,47,1,1,236000,0,0,1,0,0,1,0,0,40.4437654,-3.6722909
8495,146,4,2,539000,1,0,1,0,0,0,0,1,40.4376477,-3.6772962
8497,88,2,2,450000,0,0,1,0,0,0,0,0,40.4473774,-3.6663205
8499,80,2,2,370000,0,0,0,0,0,0,0,0,40.4393948,-3.6719112
8500,72,2,1,258000,0,0,1,0,0,0,0,0,40.4765187,-3.6853516
8502,100,1,1,435000,0,0,1,0,0,1,1,0,40.4634301,-3.6717364
8504,103,4,2,385000,1,0,0,0,0,1,0,0,40.4686966,-3.6855284
8505,127,2,2,279000,1,0,1,0,0,0,0,0,40.4460601,-3.6754559
8506,88,2,1,465000,0,0,1,0,0,0,0,1,40.4510999,-3.6652739
8509,76,2,2,350000,0,0,1,0,0,1,0,0,40.4423953,-3.6724417
8510,187,3,2,900000,0,0,1,0,0,0,0,1,40.4503863,-3.6873469
8511,127,3,2,279000,0,0,1,0,0,0,0,0,40.4460601,-3.6754559
8512,81,2,1,337000,0,0,1,0,0,0,1,0,40.4468917,-3.676379
8513,151,3,3,875000,1,0,1,0,0,1,0,0,40.4503863,-3.6873469
8514,131,3,2,460000,1,0,1,0,0,0,0,0,40.4376477,-3.6772962
8516,94,2,2,390000,0,0,1,0,0,1,1,0,40.4424971,-3.6710835
8518,50,1,1,282500,0,0,0,0,0,0,0,0,40.4558999,-3.6870591
8519,89,4,2,355000,0,0,0,0,0,0,0,0,40.4572503,-3.676436
8520,68,2,1,270000,1,0,0,0,0,1,0,0,40.4520673,-3.4721575
8521,89,4,2,355000,0,0,0,0,0,0,0,0,40.4572503,-3.676436
8522,139,4,3,791000,0,0,1,0,0,0,0,1,40.4414462,-3.6788115
8523,47,1,1,239000,0,0,1,0,0,1,0,0,40.4460601,-3.6754559
8524,80,1,1,430000,0,0,1,0,1,0,0,0,40.4653573,-3.6754256
8525,85,3,2,620000,0,0,1,0,0,0,0,1,40.441448,-3.6781848
8526,100,3,2,525000,0,0,1,0,0,0,1,0,40.4387881,-3.6759446
8527,137,3,2,599000,0,0,1,0,1,0,0,1,40.471415,-3.6816031
8528,120,3,2,580000,0,0,1,0,0,0,1,0,40.4494197,-3.6479541
8529,72,1,1,525000,0,0,1,0,0,1,0,1,40.4414462,-3.6788115
8530,70,2,1,475000,0,0,1,0,0,1,0,0,40.4443858,-3.6669736
8531,120,3,2,535000,0,0,1,0,0,1,0,0,40.4429927,-3.669342
8532,90,3,1,400000,1,0,1,0,0,0,0,0,40.4585018,-3.6716325
8533,56,1,1,160000,0,0,0,0,0,0,0,0,40.4414462,-3.6788115
8536,72,1,1,490000,0,0,1,0,0,0,1,0,40.4447334,-3.3524124
8537,66,2,1,380000,0,0,1,0,0,0,1,0,40.4429927,-3.669342
8539,85,2,2,495000,0,0,1,0,0,0,0,1,40.4460892,-3.6730435
8540,73,2,1,289900,1,0,1,0,0,0,0,0,40.4351235,-3.6751265
8541,118,3,2,425000,1,0,1,0,0,1,0,0,40.4332028,-3.6704661
8543,100,4,2,460000,0,0,1,0,0,0,0,0,40.4235784,-3.6802806
8544,46,1,1,269000,0,0,1,0,0,0,0,0,40.4334042,-3.6733552
8545,110,4,2,425000,0,0,1,0,0,0,0,0,40.4618893,-3.6433517
8546,94,4,2,315900,0,0,1,0,0,0,0,0,40.0394478,-3.6106797
8547,84,3,1,330000,1,0,0,0,0,0,0,0,40.4429889,-3.6710781
8548,131,3,2,459900,1,0,1,0,0,1,0,0,40.4376477,-3.6772962
8549,129,3,2,469000,0,0,1,0,0,0,0,0,40.4333241,-3.6841316
8550,155,4,4,750000,0,0,1,0,0,0,0,0,40.4414462,-3.6788115
8551,45,2,1,240000,0,0,0,0,0,0,0,0,40.4332028,-3.6704661
8552,82,1,1,329000,0,0,1,0,1,1,0,0,40.4692428,-3.6869461
8560,57,1,1,239000,0,0,1,0,0,0,0,0,40.4488042,-3.6738497
8561,81,0,1,780000,0,0,1,0,1,1,0,0,40.4401524,-3.363163349507327
8562,74,1,1,258000,1,0,1,0,0,0,0,0,40.4477711,-3.6633464
8563,242,4,3,850000,0,0,1,0,1,1,0,1,40.4473774,-3.6663205
8564,155,4,3,875000,1,0,1,0,0,1,1,1,40.5421872,-3.9008727
8565,77,2,1,373000,0,0,1,0,0,0,0,0,40.4429927,-3.669342
8566,59,1,1,285000,0,0,1,0,0,0,0,0,40.4429927,-3.669342
8567,57,2,1,239000,0,0,1,0,0,1,0,0,40.4417334,-3.6782164
8568,58,1,1,262500,0,0,1,0,0,0,0,0,40.4460944,-3.6621909
8569,128,4,3,495000,0,0,1,0,0,1,0,0,40.444399,-3.6703337
8570,89,3,1,370000,1,0,1,0,0,0,0,0,40.4585018,-3.6716325
8572,140,5,4,550000,1,0,1,0,0,0,0,1,40.4430022,-3.6670362
8573,76,2,1,289000,0,0,0,0,0,0,0,0,40.4429889,-3.6710781
8574,140,3,2,610000,0,0,0,0,0,0,0,0,40.4473774,-3.6663205
8575,148,4,3,824900,1,0,1,0,0,1,0,0,40.4330914,-3.6880071
8578,175,4,2,890000,0,0,1,0,0,1,0,0,40.452581,-3.6800108
8581,137,3,2,599000,0,0,1,0,1,0,0,1,40.471415,-3.6816031
8584,82,2,1,400000,0,0,1,0,0,0,0,0,40.4460029,-3.6664623
8585,197,5,3,950000,1,0,1,0,0,1,0,0,40.454935,-3.6775336
8586,139,3,2,650000,0,0,1,0,1,1,0,1,40.4834718,-3.6825236
8592,103,2,2,449000,0,0,1,0,0,1,0,0,40.4405951,-3.6782086
8593,86,2,1,585000,0,0,0,0,0,1,0,1,40.4403605,-3.6790771
8594,100,4,2,490000,1,0,1,0,0,1,0,0,40.194962,-3.6814376
8595,104,3,2,425000,0,0,0,0,0,0,0,0,40.4953314,-3.4693489087874845
8596,130,3,2,460000,1,0,1,0,0,1,1,0,40.4376477,-3.6772962
8597,90,3,2,379000,1,0,0,0,0,1,1,0,40.4424657,-3.6688669
8598,65,1,1,249000,0,0,0,0,0,0,0,0,40.4429927,-3.669342
8601,85,2,2,480000,0,0,1,0,0,0,0,0,40.4417334,-3.6782164
8602,135,3,3,890000,0,0,1,0,0,1,0,0,40.4226491,-3.6803686
8605,60,1,1,235000,0,0,1,0,0,1,0,0,40.4446264,-3.6732311
8606,180,4,2,730000,1,0,1,0,0,0,0,0,40.4558999,-3.6870591
8607,96,1,1,750000,0,0,1,0,1,1,1,0,40.4497126,-3.6850964
8608,182,4,3,825000,0,0,0,0,0,0,1,0,40.4668376,-3.6885782
8610,54,1,1,249900,1,0,0,0,0,1,0,0,40.4686966,-3.6855284
8611,80,2,1,415000,0,0,1,0,0,1,0,0,40.4429927,-3.669342
8612,110,2,1,400000,0,0,0,0,0,0,0,0,40.4429927,-3.669342
8613,90,2,1,465000,0,0,1,0,0,1,0,1,40.4439907,-3.6650779
8616,140,3,2,610000,0,0,0,0,0,0,0,0,40.4473774,-3.6663205
8618,90,3,1,330000,0,0,1,0,0,0,0,0,40.4520673,-3.4721575
8619,79,2,1,287000,0,0,1,0,0,0,1,0,40.4520673,-3.4721575
8621,135,3,2,750000,0,0,1,0,0,0,0,0,40.4435255,-3.6800409
8625,183,4,3,670000,1,0,1,0,0,1,0,1,40.4330914,-3.6880071
8626,189,4,2,595000,1,0,1,0,0,0,0,1,40.4330914,-3.6880071
8629,160,3,2,777225,0,0,1,0,0,1,0,0,40.4414462,-3.6788115
8631,139,3,2,595000,0,0,1,0,0,0,0,0,40.4429927,-3.669342
8632,161,4,3,699000,0,0,1,0,0,0,0,0,40.4387881,-3.6759446
8633,115,2,2,463000,0,1,1,0,1,1,0,0,40.4429927,-3.669342
8634,81,1,1,750000,0,0,1,0,1,1,0,0,40.4401524,-3.363163349507327
8635,75,3,1,265000,0,0,1,0,0,1,0,0,40.7300727,-3.7474033
8636,148,4,3,825000,0,0,1,0,0,1,0,0,40.4330914,-3.6880071
8637,75,2,1,315000,0,0,1,0,0,0,0,0,40.5031439,-3.393294
8639,111,3,2,547000,1,0,1,0,0,0,0,0,40.4460725,-3.6894025
8641,115,4,2,430000,1,0,1,0,0,1,1,0,40.4393948,-3.6719112
8649,135,3,2,750000,1,0,1,0,0,1,0,1,40.4252835,-3.5549402
8650,61,1,1,310000,0,0,1,0,0,1,1,0,40.4417334,-3.6782164
8651,80,3,1,310000,1,0,1,0,0,0,0,0,40.7300727,-3.7474033
8652,178,3,3,975000,0,0,1,0,0,0,1,0,40.4414462,-3.6788115
8653,166,4,3,860000,1,0,1,0,0,1,1,1,40.4971279,-3.2564677
8654,131,3,2,460000,0,0,1,0,0,0,0,0,40.4376477,-3.6772962
8655,136,4,2,700000,0,0,1,0,0,0,0,1,40.4758131,-3.8711965
8657,66,2,2,420000,1,0,1,0,0,0,0,0,40.4758131,-3.8711965
8660,164,2,2,350000,0,0,1,0,0,0,0,0,40.4953314,-3.4693489087874845
8661,90,3,1,330000,0,0,1,0,0,1,0,0,40.4520673,-3.4721575
8662,55,2,1,219000,1,0,0,0,0,0,0,0,40.4488336,-3.6733894
8663,90,3,1,290000,0,0,0,0,0,0,0,0,40.4468917,-3.676379
8665,89,3,1,390000,1,0,0,0,0,1,0,0,40.4549884,-3.6801354
8667,74,1,1,258000,1,0,1,0,0,0,0,0,40.4477711,-3.6633464
8668,79,3,1,330000,1,0,1,0,0,0,0,0,40.4618893,-3.6433517
8669,145,4,2,560000,0,0,1,0,0,1,0,0,40.4476291,-3.6673696
8670,88,3,1,355000,0,0,1,0,0,0,0,0,40.4395743,-3.673594
8671,110,4,2,425000,0,0,1,0,0,0,0,0,40.4520673,-3.4721575
8673,136,3,2,650000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8674,94,2,2,499000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8675,94,2,2,490000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8676,94,2,2,480000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8677,94,2,2,490000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8678,147,3,2,699000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8679,61,1,1,430000,1,0,1,0,1,1,0,0,40.4503863,-3.6873469
8680,80,3,1,380000,1,0,0,0,0,1,0,1,40.4429927,-3.669342
8682,73,3,1,259000,1,0,1,0,0,1,0,0,40.4430693,-3.6736991
8683,147,3,2,945000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8684,94,2,2,590000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8685,94,2,2,675000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8686,147,3,2,960000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8687,147,3,2,975000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8689,136,3,2,795000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8690,136,3,2,740000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8691,94,2,2,575000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8692,147,3,2,920000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8693,136,3,2,780000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8695,147,3,2,930000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8696,94,2,2,570000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8697,111,4,2,549000,1,0,1,0,0,1,1,0,40.4334042,-3.6733552
8698,113,2,2,410000,0,0,1,0,0,0,0,0,40.4386074,-3.6783524
8699,50,2,1,260000,0,0,0,0,0,0,0,0,40.4412034,-3.6733051
8700,85,1,1,625000,0,0,1,0,0,0,0,0,40.5074389,-3.3537191
8701,129,2,1,640000,0,0,1,0,0,1,0,0,40.4417334,-3.6782164
8702,85,3,2,349000,0,0,1,0,0,0,0,0,40.460398,-3.6705735
8703,145,4,2,560000,0,0,1,0,0,0,0,0,40.4473509,-3.6661312
8706,210,5,3,950000,1,0,1,0,0,0,1,0,40.4558999,-3.6870591
8707,133,3,2,460000,1,0,1,0,0,1,0,0,40.4495664,-3.6741752
8709,94,2,2,565000,0,1,1,0,0,0,0,0,40.6660919,-3.7742671
8710,236,4,3,820000,1,0,1,0,1,1,0,1,40.4376477,-3.6772962
8712,239,0,2,595000,0,0,1,0,0,0,0,0,40.4472956,-3.6672483
8714,120,3,1,750000,0,0,0,0,0,0,0,0,40.4506768,-3.6886891
8715,142,3,2,598000,1,0,1,0,1,1,1,1,40.4510999,-3.6652739
8718,175,4,3,790000,0,0,1,0,0,1,0,1,40.4445122,-3.6770435
8719,162,4,2,650000,1,0,1,0,0,0,0,0,40.4330914,-3.6880071
8720,78,2,1,260000,0,0,0,0,0,0,0,0,40.4459365,-3.6761637
8721,98,2,2,440000,0,0,1,0,0,0,0,1,40.4463126,-3.6634465
8722,86,3,1,569000,0,0,1,0,0,0,0,0,40.4561786,-3.6768398
8723,150,3,2,625000,0,0,1,0,0,0,0,1,40.4725358,-3.6760653
8726,66,1,1,229000,0,0,1,0,0,0,0,0,40.4458784,-3.6724028
8727,107,3,2,325000,0,0,1,0,0,0,0,1,40.8047023,-3.6254839
8728,77,3,1,330000,0,0,1,0,0,1,0,0,40.4520673,-3.4721575
8729,74,3,1,330000,0,0,1,0,0,0,0,0,40.4520673,-3.4721575
8730,163,4,2,650000,1,0,1,0,0,0,0,1,40.4330914,-3.6880071
8731,46,1,1,260000,1,0,1,0,0,0,0,0,40.4652723,-3.4646045
8732,97,3,2,310000,0,0,1,0,0,0,1,0,40.443655,-3.6727153
8733,122,3,2,470000,0,0,1,0,0,1,0,0,40.4429927,-3.669342
8734,59,0,1,374000,0,0,1,0,0,0,1,0,40.4503863,-3.6873469
8735,166,5,3,725000,0,0,1,0,0,0,0,0,40.4235784,-3.6802806
8736,97,2,1,549000,0,0,1,0,0,1,0,0,40.4429927,-3.669342
8737,180,4,3,549900,0,0,1,0,1,1,0,1,40.4653573,-3.6754256
8738,75,2,2,353000,0,0,0,0,0,1,0,0,40.4477711,-3.6633464
8739,60,2,1,412000,0,0,1,0,0,0,0,0,40.4330914,-3.6880071
8741,91,3,1,420000,1,0,1,0,0,1,0,0,40.4351235,-3.6751265
8742,160,4,3,650000,0,0,1,0,1,0,0,1,40.4330914,-3.6880071
8743,95,3,1,334900,0,0,1,0,0,0,0,0,40.4618893,-3.6433517
8744,39,0,1,246500,0,0,1,0,1,0,0,1,40.4425732,-3.6794055
8745,112,3,2,470000,1,0,1,0,0,0,0,1,40.4473774,-3.6663205
8747,111,4,2,560000,1,0,1,0,0,1,0,0,40.4226491,-3.6803686
8751,52,1,1,445000,0,0,1,0,0,0,0,0,40.4503863,-3.6873469
8753,162,4,2,630000,1,0,1,0,0,1,0,0,40.4477965,-3.6689879
8756,78,3,1,255000,1,0,0,0,0,0,0,0,40.4417334,-3.6782164
8757,81,3,2,379995,0,0,0,0,0,0,0,0,40.3106902,-3.453180674342109
8758,60,1,1,360000,0,0,1,0,1,0,1,1,40.4417334,-3.6782164
8759,84,3,1,320000,1,0,0,0,0,0,0,0,40.4652723,-3.4646045
8760,90,2,2,460000,1,0,1,0,0,1,0,0,40.4330914,-3.6880071
8761,88,3,1,399000,0,0,1,0,0,1,0,0,40.4429927,-3.669342
8762,65,2,1,295500,0,0,1,0,0,0,1,0,40.4330914,-3.6880071
8765,76,2,1,289000,0,0,0,0,0,0,0,0,40.4429889,-3.6710781
8766,122,3,2,470000,0,0,1,0,0,1,0,0,40.4429927,-3.669342
8767,200,5,3,990000,1,0,1,0,0,1,1,0,40.4479207,-3.6794169
8768,110,4,2,499000,0,0,1,0,0,1,1,0,40.4429927,-3.669342
8769,122,2,2,795000,0,0,1,0,0,1,0,0,40.4330914,-3.6880071
8770,111,3,2,595000,0,0,1,0,0,0,0,1,40.4510999,-3.6652739
8772,176,5,3,898000,1,0,1,0,0,1,0,0,40.4330914,-3.6880071
8773,111,3,2,595000,0,0,1,0,0,0,0,1,40.4510999,-3.6652739
8775,76,2,2,345000,0,0,1,0,0,1,0,0,40.4423953,-3.6724417
8776,182,3,2,690000,0,0,1,0,1,1,0,1,40.3390726,-3.7765414
8777,135,4,2,695000,0,0,1,0,1,1,1,1,40.4510999,-3.6652739
8778,165,5,3,595000,1,0,1,0,0,1,1,1,40.4330914,-3.6880071
8782,86,3,1,434800,1,0,0,0,0,0,0,1,40.4414462,-3.6788115
8783,76,3,1,299000,1,0,1,0,0,0,0,0,40.3109652,-3.7312114
8784,121,3,2,639000,0,0,0,0,0,0,0,0,40.4351235,-3.6751265
8787,148,3,3,875000,0,0,1,0,0,0,0,0,40.4503863,-3.6873469
8788,109,2,2,850000,0,0,1,0,0,1,0,0,40.4226491,-3.6803686
8790,117,3,2,495000,1,0,1,0,1,0,0,1,40.0791217,-3.4929745
8791,93,2,1,479900,1,0,1,0,0,0,0,0,40.4558999,-3.6870591
8794,107,2,2,760000,0,0,1,0,0,0,1,0,40.4503863,-3.6873469
8799,85,2,1,395000,1,0,1,0,0,1,0,1,40.4446059,-3.6630024
8801,71,2,1,370000,0,0,1,0,0,0,0,0,40.2423914,-3.6951913
8802,83,3,1,177260,0,0,1,0,0,1,0,0,40.3883941,-3.731933
8803,83,3,1,177260,0,0,1,0,0,0,0,0,40.3883941,-3.731933
8804,78,2,1,165000,0,0,1,0,0,1,0,0,40.3823125,-3.7281695
8805,150,4,2,369000,0,0,1,0,0,1,0,1,40.3858569,-3.6938187
8806,91,2,2,190000,0,0,1,0,0,1,0,0,40.4260986,-3.6944501
8807,71,2,1,199900,0,0,1,0,0,1,0,0,40.4260986,-3.6944501
8808,65,3,1,131000,0,0,0,0,0,1,0,0,40.3759225,-3.7390858
8810,110,3,2,319000,0,0,1,0,1,0,0,1,40.3672221,-3.7643592
8811,89,3,2,230000,1,0,0,0,0,1,0,0,40.4018785,-3.722811
8812,48,2,1,172000,0,0,1,0,0,0,0,0,40.3886401,-3.7317242
8813,95,2,1,255800,0,0,0,0,1,1,0,1,40.3837024,-3.7204698
8814,143,2,2,450000,0,0,1,0,1,1,0,1,40.3772401,-3.7404667
8815,67,1,1,159900,0,0,1,0,0,0,0,1,40.3767377,-3.7496836
8816,53,1,1,140000,0,0,1,0,0,0,0,0,40.3891112,-3.7290096
8817,90,2,3,290000,0,0,0,1,0,0,0,0,40.4432227,-3.7862801
8818,54,2,1,95000,0,0,1,0,0,1,0,0,40.1654278,-3.2784943
8819,101,3,2,315000,1,0,1,0,0,1,0,0,40.646716,-3.778153837865472
8820,83,3,1,177260,0,0,1,0,0,1,0,0,40.3883941,-3.731933
8821,113,3,1,170000,0,0,1,0,0,1,0,0,40.3946388,-3.7331418
8822,91,3,1,295000,0,0,1,0,0,1,0,0,40.3906057,-3.7123164
8823,65,3,1,170000,0,0,1,0,0,1,0,0,40.3991935,-3.7008069
8824,66,2,1,182000,1,0,1,0,0,0,0,0,40.5401947,-3.6380418
8825,96,3,2,300000,0,0,1,0,1,0,0,1,40.3854389,-3.7616507
8826,63,2,1,88000,0,0,0,0,0,1,0,0,40.3767377,-3.7496836
8827,78,2,1,170000,0,0,1,0,0,0,0,0,40.3823125,-3.7281695
8828,91,2,1,177450,0,0,1,0,0,0,0,0,40.3933025,-3.7236514
8829,100,3,2,290000,0,0,1,0,0,0,0,1,40.3744374,-3.7304998
8830,98,3,1,330000,0,0,1,0,0,1,0,0,40.4018785,-3.722811
8831,87,2,1,295000,0,0,1,0,0,1,0,0,40.3912182,-3.7272684
8832,104,4,2,344900,0,0,1,0,1,0,0,0,40.5057733,-3.2513959
8833,80,2,1,145890,0,0,1,0,0,0,0,0,40.3828331,-3.7280204
8834,70,2,1,128000,0,0,1,0,0,1,0,0,40.3669527,-3.7564966
8835,103,3,1,239000,0,0,1,0,0,1,1,0,40.3958453,-3.7126781
8836,81,3,1,159000,0,0,1,0,0,1,1,0,40.3886401,-3.7317242
8837,107,3,1,260000,0,0,0,0,0,0,0,0,40.3952548,-3.7149407
8838,74,2,1,170000,0,0,1,0,0,1,1,0,40.3866031,-3.7454721
8840,87,2,1,140000,0,0,1,0,0,1,0,0,40.4908461,-3.5950853
8841,59,2,1,118000,1,0,0,0,0,1,0,0,40.5934223,-3.9932971
8842,78,3,1,210000,1,0,1,0,0,0,0,0,40.3991935,-3.7008069
8843,83,3,1,177260,0,0,1,0,0,0,0,0,40.3883941,-3.731933
8844,56,2,1,175000,0,0,0,0,0,0,0,0,40.3941446,-3.7249935
8845,80,2,2,238000,0,0,1,0,1,0,0,1,40.3844157,-3.7510629
8846,63,3,1,135000,0,0,1,0,0,0,0,0,40.4875986,-3.3464188
8848,61,2,1,156000,0,0,0,0,0,1,0,1,40.3926858,-3.7257475
8850,55,2,1,128000,0,0,1,0,0,0,0,0,40.3900583,-3.7147248
8851,59,2,1,110000,0,0,0,0,0,1,0,0,40.3848206,-3.7442126
8852,92,3,1,140000,0,0,1,0,0,0,0,0,40.3742112,-3.744676
8853,100,3,2,359000,0,0,1,0,1,0,0,1,40.3708154,-3.7413295
8854,85,3,1,170000,0,0,1,0,0,1,0,0,40.3946388,-3.7331418
8855,69,2,1,133000,0,0,1,0,0,1,0,0,40.3885927,-3.7283228
8856,99,1,1,399000,0,0,1,0,0,1,0,0,40.3977785,-3.7157846
8857,84,3,2,169900,1,0,1,0,0,1,0,0,40.3837024,-3.7204698
8858,67,2,1,120000,0,0,1,0,0,1,0,0,40.9021711,-3.878377
8859,70,3,1,149000,0,0,1,0,0,1,0,0,40.3863806,-3.7407606
8861,107,4,2,325000,0,0,1,0,0,1,1,0,40.646716,-3.778153837865472
8862,134,3,2,334000,0,0,1,0,1,0,0,1,40.3608824,-3.7586382
8863,84,3,1,269999,0,0,1,0,0,0,0,0,40.3955225,-3.7175428
8865,49,2,1,79900,1,0,1,0,0,0,0,0,40.3886742,-3.7413223
8866,91,2,2,228500,0,0,1,0,1,0,0,1,40.3703673,-3.7674563
8867,63,3,1,125890,0,0,0,0,0,0,0,0,40.3861843,-3.7336723
8868,109,4,2,369900,0,0,1,0,0,0,0,0,40.3863069,-3.7225506
8870,63,2,1,120890,0,0,1,0,0,0,0,0,40.3848385,-3.7323529
8871,97,3,1,370000,0,0,1,0,1,1,0,1,40.3895228,-3.7322521
8872,95,2,2,266000,0,0,1,0,0,1,0,0,40.3927249,-3.7079854
8873,178,4,2,335000,0,0,0,1,0,1,0,0,40.390923,-3.7241522
8874,85,3,2,252000,0,0,1,0,0,1,0,0,40.385302,-3.7388411
8875,79,3,1,155890,0,0,1,0,0,1,0,0,40.1839463,-3.1093432
8876,102,2,2,272000,0,0,1,0,1,0,0,1,40.3712103,-3.7386279
8877,78,3,1,144900,1,0,1,0,0,1,0,0,40.3926858,-3.7257475
8878,70,2,1,165000,0,0,1,0,0,0,0,0,40.3950755,-3.7433615
8879,65,3,1,96000,1,0,0,0,0,0,0,0,40.388778,-3.7289458
8880,110,3,2,330000,0,0,1,0,1,0,0,1,40.3657953,-3.7626567
8881,120,4,2,369900,0,0,1,0,0,1,0,1,40.3863069,-3.7225506
8882,70,3,1,164900,0,0,1,0,0,1,0,0,40.3991935,-3.7008069
8883,63,2,1,135000,0,0,0,0,0,0,0,0,40.3971759,-3.7334202
8884,120,4,2,369900,0,0,1,0,0,1,0,1,40.3863069,-3.7225506
8885,60,2,1,110000,1,0,1,0,0,0,0,0,40.3866653,-3.7330216
8886,77,2,2,218000,0,0,1,0,0,0,0,0,40.3883941,-3.731933
8887,63,3,1,135000,0,0,1,0,0,0,0,0,40.4875986,-3.3464188
8889,57,3,1,100300,1,0,1,0,0,1,0,0,40.5079837,-3.3603003
8891,60,2,1,110000,0,0,0,0,0,0,0,0,40.4260986,-3.6944501
8892,53,1,1,119000,0,0,0,0,0,0,0,0,40.3927901,-3.7204889
8893,60,2,1,84500,0,0,1,0,0,0,0,0,40.3816921,-3.7300042
8894,62,3,1,129900,1,0,1,0,0,0,0,0,40.3958503,-3.7332043
8895,80,3,1,153990,0,0,0,0,0,0,0,0,40.3933025,-3.7236514
8896,108,3,2,238000,0,0,1,0,0,0,1,0,40.3883941,-3.731933
8897,55,2,1,129000,0,0,1,0,0,0,0,0,40.3828331,-3.7280204
8898,78,2,1,228000,0,0,1,0,0,1,1,0,40.3931016,-3.7119034
8899,69,2,1,157000,1,0,0,0,0,0,0,0,40.3883941,-3.731933
8900,70,3,1,235000,0,0,1,0,0,0,0,0,40.3955225,-3.7175428
8901,56,2,1,129000,1,0,1,0,0,0,0,0,40.3991935,-3.7008069
8902,75,3,1,144000,0,0,1,0,0,1,1,0,40.3947726,-3.7370792
8903,102,3,2,240000,0,0,1,0,0,0,0,0,40.3809981,-3.7279849
8904,60,3,1,107260,0,0,1,0,0,0,0,0,40.3811713,-3.7262022
8905,63,3,1,117000,1,0,1,0,0,0,0,0,40.617157,-3.603472
8906,69,2,1,199000,0,0,0,0,0,0,0,0,40.3951728,-3.7148884
8907,80,3,1,319500,0,0,0,0,0,0,0,0,40.4018785,-3.722811
8908,103,3,2,140000,0,0,1,0,0,0,0,0,40.3769085,-3.7358803
8909,64,3,1,127000,0,0,1,0,0,1,0,0,40.4012723,-3.7519053
8910,87,3,1,140000,1,0,1,0,0,1,0,0,40.3742112,-3.744676
8911,33,1,1,160000,0,0,0,0,0,0,0,0,40.3990566,-3.7215648
8912,77,3,1,145000,1,0,1,0,0,1,0,0,40.6026402,-3.4090566
8913,270,4,3,349900,1,0,0,0,0,0,0,0,40.3941446,-3.7249935
8914,53,2,1,127300,0,0,0,0,0,0,0,0,40.3605327,-3.7540014
8915,95,3,2,139000,0,0,0,0,0,0,0,0,40.7489303,-3.5164793
8916,71,3,1,134000,0,0,0,0,0,1,0,0,40.3886364,-3.7362468
8917,71,2,1,150000,0,0,1,0,0,0,1,1,40.3923373,-3.7311154
8918,43,0,1,125000,0,0,0,0,0,0,0,0,40.3990566,-3.7215648
8919,72,3,1,133500,0,0,1,0,0,0,0,0,40.37748015,-3.731069714557471
8920,50,1,1,180000,0,0,1,0,1,0,0,1,40.3623922,-3.7539843
8921,94,4,1,170000,1,0,0,0,0,1,0,0,40.3955225,-3.7175428
8922,89,3,2,230000,1,0,0,0,0,1,0,0,40.4018785,-3.722811
8923,89,3,2,230000,1,0,0,0,0,1,0,0,40.4018785,-3.722811
8924,152,4,2,449000,0,0,1,0,0,1,1,1,40.38603295,-3.717622844021189
8925,70,3,1,139900,0,0,1,0,0,0,0,0,40.3605327,-3.7540014
8926,94,4,1,170000,1,0,0,0,0,0,0,0,40.3955225,-3.7175428
8927,59,2,1,118000,0,0,0,0,0,0,0,0,40.5934223,-3.9932971
